	A1	379258
	A2	446508
	A3	458804
	A4	471195
	A5	480308
	A6	435567
	A7	462775
	A8	444474
	A9	510814
	A10	451133
	A11	322142
	A12	378797
	A13	439466
	A14	407922
	A15	368634
	A16	434511
	A17	409348
	A18	459790
	A19	400150
	A20	423486
	A21	475030
	A22	475199
	A23	4957
	A24	350
	B1	377931
	B2	415481
	B3	441231
	B4	477128
	B5	310328
	B6	432834
	B7	413121
	B8	381529
	B9	381063
	B10	329235
	B11	415820
	B12	376695
	B13	436541
	B14	468042
	B15	293397
	B16	456294
	B17	494223
	B18	422777
	B19	540893
	B20	472240
	B21	402174
	B22	246773
	B23	2959
	B24	310
	C1	418134
	C2	456065
	C3	525472
	C4	464849
	C5	467988
	C6	499555
	C7	402826
	C8	354193
	C9	444180
	C10	351113
	C11	541790
	C12	387378
	C13	416231
	C14	418478
	C15	582720
	C16	495404
	C17	213746
	C18	449151
	C19	487749
	C20	463823
	C21	515367
	C22	131592
	C23	2539
	C24	960
	D1	392996
	D2	348721
	D3	415626
	D4	417667
	D5	424873
	D6	387935
	D7	358188
	D8	321312
	D9	313202
	D10	350140
	D11	439830
	D12	444238
	D13	431878
	D14	406116
	D15	402134
	D16	398846
	D17	284597
	D18	367552
	D19	361490
	D20	363351
	D21	436083
	D22	367525
	D23	31281
	D24	24006
	E1	428266
	E2	405682
	E3	58727
	E4	321525
	E5	374848
	E6	388963
	E7	358122
	E8	391244
	E9	349982
	E10	425919
	E11	321169
	E12	368881
	E13	333094
	E14	438686
	E15	392032
	E16	344930
	E17	389614
	E18	388044
	E19	389707
	E20	441360
	E21	404746
	E22	437812
	E23	2248951
	E24	1915314
	F1	401667
	F2	355513
	F3	401130
	F4	440996
	F5	484691
	F6	468811
	F7	270430
	F8	426267
	F9	378227
	F10	427299
	F11	417311
	F12	426801
	F13	423644
	F14	381274
	F15	446544
	F16	424872
	F17	327408
	F18	393284
	F19	309263
	F20	388879
	F21	485961
	F22	396391
	F23	1814362
	F24	1296618
	G1	438294
	G2	507406
	G3	371615
	G4	340638
	G5	458896
	G6	366336
	G7	344519
	G8	329464
	G9	427832
	G10	408755
	G11	15369
	G12	379150
	G13	376772
	G14	422324
	G15	322623
	G16	428274
	G17	389183
	G18	377749
	G19	372717
	G20	420027
	G21	379974
	G22	343414
	G23	1748171
	G24	1551624
	H1	365405
	H2	401766
	H3	385959
	H4	384152
	H5	447501
	H6	385294
	H7	323049
	H8	351051
	H9	299455
	H10	394536
	H11	473709
	H12	372833
	H13	461419
	H14	376032
	H15	354505
	H16	479819
	H17	306356
	H18	347764
	H19	387268
	H20	411087
	H21	400416
	H22	22049
	H23	1467434
	H24	1446120
	I1	349861
	I2	371213
	I3	373943
	I4	288385
	I5	370474
	I6	325249
	I7	303254
	I8	292112
	I9	365522
	I10	363977
	I11	304715
	I12	343898
	I13	368127
	I14	321250
	I15	90010
	I16	347282
	I17	392167
	I18	347196
	I19	425005
	I20	359234
	I21	418781
	I22	318156
	I23	37421
	I24	54892
	J1	350220
	J2	328768
	J3	358601
	J4	375432
	J5	405622
	J6	370353
	J7	290713
	J8	276483
	J9	312358
	J10	330717
	J11	339786
	J12	295919
	J13	363691
	J14	295526
	J15	263914
	J16	313326
	J17	327237
	J18	372592
	J19	311697
	J20	393922
	J21	327948
	J22	336432
	J23	23251
	J24	40280
	K1	357084
	K2	386990
	K3	326103
	K4	313698
	K5	437213
	K6	331273
	K7	246997
	K8	263573
	K9	287157
	K10	280434
	K11	324633
	K12	295706
	K13	303663
	K14	397663
	K15	306191
	K16	311963
	K17	367850
	K18	287755
	K19	429824
	K20	345678
	K21	345815
	K22	10848
	K23	24764
	K24	45869
	L1	384748
	L2	344784
	L3	162805
	L4	373058
	L5	393829
	L6	323409
	L7	289307
	L8	336119
	L9	331811
	L10	352747
	L11	352042
	L12	393915
	L13	393578
	L14	287331
	L15	334407
	L16	278654
	L17	322850
	L18	333580
	L19	325260
	L20	243770
	L21	323489
	L22	326517
	L23	28561
	L24	41303
	M1	418843
	M2	355102
	M3	423988
	M4	298884
	M5	353734
	M6	324457
	M7	331921
	M8	284440
	M9	385959
	M10	310869
	M11	385058
	M12	320670
	M13	295674
	M14	365746
	M15	394065
	M16	315174
	M17	367554
	M18	350014
	M19	304184
	M20	315731
	M21	342318
	M22	315904
	M23	33769
	M24	54492
	N1	351056
	N2	319353
	N3	361584
	N4	357619
	N5	394110
	N6	335612
	N7	336312
	N8	282279
	N9	379231
	N10	369575
	N11	326108
	N12	284933
	N13	407875
	N14	332574
	N15	309139
	N16	330658
	N17	266023
	N18	305310
	N19	344022
	N20	9705
	N21	291359
	N22	268430
	N23	30148
	N24	63040
	O1	466049
	O2	389921
	O3	392361
	O4	278899
	O5	373264
	O6	394680
	O7	313465
	O8	247389
	O9	469641
	O10	292829
	O11	372398
	O12	376421
	O13	33626
	O14	303989
	O15	370033
	O16	323997
	O17	325432
	O18	438619
	O19	258904
	O20	292796
	O21	393689
	O22	353081
	O23	40878
	O24	59698
	P1	368119
	P2	376400
	P3	285022
	P4	354895
	P5	421067
	P6	340099
	P7	266921
	P8	322151
	P9	360792
	P10	349882
	P11	388161
	P12	332540
	P13	337720
	P14	300746
	P15	250510
	P16	304085
	P17	323810
	P18	338066
	P19	295493
	P20	336253
	P21	308364
	P22	351725
	P23	45771
	P24	66539
