	A1	17350
	A2	28250
	A3	33540
	A4	32540
	A5	52400
	A6	39320
	A7	36880
	A8	35520
	A9	17390
	A10	40990
	A11	33220
	A12	40160
	A13	26050
	A14	14720
	A15	32390
	A16	37630
	A17	37660
	A18	30330
	A19	31270
	A20	30410
	A21	46170
	A22	42100
	A23	22470
	A24	33440
	B1	34240
	B2	45940
	B3	66080
	B4	26170
	B5	31300
	B6	52480
	B7	71120
	B8	64480
	B9	33560
	B10	41200
	B11	49050
	B12	33130
	B13	85720
	B14	38350
	B15	63310
	B16	26630
	B17	48240
	B18	31080
	B19	36210
	B20	71710
	B21	64710
	B22	55130
	B23	49450
	B24	33120
	C1	35600
	C2	40750
	C3	36210
	C4	27000
	C5	63750
	C6	29120
	C7	22610
	C8	96050
	C9	33560
	C10	57860
	C11	20180
	C12	18760
	C13	28850
	C14	14880
	C15	34720
	C16	37920
	C17	37770
	C18	27940
	C19	27080
	C20	58560
	C21	52800
	C22	30720
	C23	12680
	C24	26530
	D1	32900
	D2	57160
	D3	68240
	D4	79420
	D5	29040
	D6	32910
	D7	31040
	D8	24750
	D9	20710
	D10	20060
	D11	19140
	D12	21570
	D13	66720
	D14	30090
	D15	29930
	D16	16840
	D17	17930
	D18	28450
	D19	24960
	D20	24070
	D21	57640
	D22	39960
	D23	45370
	D24	31060
	E1	42590
	E2	18500
	E3	14880
	E4	13730
	E5	29160
	E6	20330
	E7	14300
	E8	28560
	E9	11960
	E10	22150
	E11	23070
	E12	19420
	E13	42600
	E14	36040
	E15	37700
	E16	35000
	E17	15800
	E18	15200
	E19	31480
	E20	56340
	E21	34950
	E22	24480
	E23	26980
	E24	27310
	F1	26720
	F2	19160
	F3	51290
	F4	17620
	F5	22720
	F6	15620
	F7	21440
	F8	16920
	F9	23200
	F10	22900
	F11	21280
	F12	27460
	F13	38650
	F14	10910
	F15	25160
	F16	37450
	F17	19040
	F18	56280
	F19	31100
	F20	48170
	F21	26340
	F22	23590
	F23	43050
	F24	24720
	G1	33170
	G2	20550
	G3	39970
	G4	13350
	G5	16370
	G6	9920
	G7	11130
	G8	12920
	G9	23750
	G10	25060
	G11	19710
	G12	25870
	G13	9370
	G14	15550
	G15	14170
	G16	39540
	G17	15110
	G18	7680
	G19	22940
	G20	23010
	G21	26310
	G22	16560
	G23	35080
	G24	24960
	H1	29730
	H2	23790
	H3	69180
	H4	67120
	H5	15680
	H6	13830
	H7	17920
	H8	21360
	H9	7650
	H10	18260
	H11	19490
	H12	20070
	H13	11790
	H14	28800
	H15	13830
	H16	21490
	H17	13040
	H18	22740
	H19	33020
	H20	26930
	H21	18000
	H22	24120
	H23	58670
	H24	44570
	I1	67770
	I2	46490
	I3	88640
	I4	41630
	I5	51840
	I6	59450
	I7	20540
	I8	10810
	I9	19200
	I10	26030
	I11	32320
	I12	10480
	I13	34560
	I14	35900
	I15	39010
	I16	34560
	I17	22560
	I18	13240
	I19	28510
	I20	64570
	I21	21700
	I22	27160
	I23	46470
	I24	47240
	J1	55050
	J2	73520
	J3	43960
	J4	24680
	J5	20480
	J6	26400
	J7	16730
	J8	23910
	J9	7040
	J10	20500
	J11	27260
	J12	12270
	J13	28070
	J14	15520
	J15	36480
	J16	31010
	J17	31840
	J18	43970
	J19	41250
	J20	106130
	J21	33670
	J22	27570
	J23	55200
	J24	37440
	K1	33920
	K2	28960
	K3	37030
	K4	21170
	K5	31400
	K6	8270
	K7	5780
	K8	25800
	K9	34040
	K10	25560
	K11	26680
	K12	10400
	K13	14560
	K14	25090
	K15	13950
	K16	33020
	K17	34400
	K18	30240
	K19	49950
	K20	37020
	K21	66660
	K22	71200
	K23	43200
	K24	36510
	L1	44490
	L2	61310
	L3	21050
	L4	33330
	L5	14560
	L6	22720
	L7	30050
	L8	14690
	L9	14110
	L10	16520
	L11	22190
	L12	17710
	L13	21170
	L14	16040
	L15	22780
	L16	15040
	L17	21020
	L18	26750
	L19	19170
	L20	24230
	L21	24970
	L22	36500
	L23	61840
	L24	44920
	M1	4050
	M2	47950
	M3	70560
	M4	20160
	M5	29700
	M6	17560
	M7	30370
	M8	24820
	M9	41050
	M10	33920
	M11	31100
	M12	43520
	M13	28290
	M14	16450
	M15	22010
	M16	21520
	M17	44520
	M18	30280
	M19	39070
	M20	19330
	M21	77680
	M22	62560
	M23	62690
	M24	24340
	N1	27370
	N2	48110
	N3	59900
	N4	27840
	N5	11950
	N6	74650
	N7	48850
	N8	102930
	N9	52960
	N10	22310
	N11	21040
	N12	16540
	N13	20570
	N14	12800
	N15	15400
	N16	18180
	N17	12660
	N18	77290
	N19	29880
	N20	43840
	N21	1400
	N22	1350
	N23	1130
	N24	830
	O1	26370
	O2	31000
	O3	58720
	O4	34560
	O5	76600
	O6	41980
	O7	65820
	O8	50190
	O9	57370
	O10	87150
	O11	50030
	O12	60400
	O13	42160
	O14	54920
	O15	48040
	O16	73150
	O17	55110
	O18	39050
	O19	54510
	O20	59430
	O21	40230
	O22	41120
	O23	36090
	O24	37560
	P1	26360
	P2	52100
	P3	42520
	P4	43950
	P5	39870
	P6	32000
	P7	36000
	P8	41440
	P9	34490
	P10	47590
	P11	29470
	P12	23930
	P13	24750
	P14	50050
	P15	48480
	P16	52750
	P17	42080
	P18	33280
	P19	39160
	P20	48530
	P21	46090
	P22	39690
	P23	48640
	P24	33320
