	A1	146640
	A2	103120
	A3	158560
	A4	128740
	A5	143340
	A6	144560
	A7	139880
	A8	155360
	A9	152720
	A10	131680
	A11	183620
	A12	156720
	A13	168700
	A14	126620
	A15	157960
	A16	154540
	A17	146620
	A18	117080
	A19	129120
	A20	155940
	A21	232820
	A22	161760
	A23	122500
	A24	110280
	B1	117900
	B2	218660
	B3	166980
	B4	140000
	B5	151580
	B6	191040
	B7	167920
	B8	111480
	B9	133460
	B10	143960
	B11	114220
	B12	169000
	B13	130020
	B14	142400
	B15	139300
	B16	175880
	B17	122320
	B18	169760
	B19	176600
	B20	217000
	B21	173080
	B22	114440
	B23	147320
	B24	109240
	C1	133120
	C2	111400
	C3	114100
	C4	200960
	C5	26260
	C6	161060
	C7	150140
	C8	25660
	C9	90300
	C10	189960
	C11	169760
	C12	143540
	C13	139020
	C14	168980
	C15	150400
	C16	155280
	C17	129420
	C18	122300
	C19	138380
	C20	133200
	C21	41260
	C22	260380
	C23	173300
	C24	23200
	D1	77320
	D2	197600
	D3	179480
	D4	160940
	D5	152700
	D6	225000
	D7	146480
	D8	146940
	D9	145160
	D10	140240
	D11	138960
	D12	201540
	D13	26920
	D14	158120
	D15	158400
	D16	30240
	D17	79960
	D18	145240
	D19	152020
	D20	148900
	D21	113620
	D22	206180
	D23	121500
	D24	181460
	E1	109080
	E2	142000
	E3	117740
	E4	198100
	E5	22500
	E6	186640
	E7	164220
	E8	30540
	E9	65220
	E10	147880
	E11	176880
	E12	249920
	E13	208240
	E14	194000
	E15	183060
	E16	158540
	E17	153700
	E18	131260
	E19	120780
	E20	158960
	E21	161880
	E22	167080
	E23	149760
	E24	143720
	F1	161740
	F2	215840
	F9	221160
	F10	180180
	F11	222160
	F12	172380
	F13	194740
	F14	145160
	F15	177400
	F16	177280
	F17	178180
	F18	193500
	F19	157340
	F20	166440
	F21	175780
	F22	162380
	F23	231940
	F24	193120
	G1	190980
	G2	194700
	G3	142860
	G4	135580
	G5	215200
	G6	180760
	G7	127900
	G8	174000
	G9	251120
	G10	125840
	G11	192800
	G12	155400
	G13	150620
	G14	127640
	G15	161220
	G16	146220
	G17	152200
	G18	135360
	G19	156940
	G20	157940
	G21	134560
	G22	145360
	G23	163860
	G24	169560
	H1	160880
	H2	115500
	H3	248920
	H4	186360
	H5	145580
	H6	187740
	H7	190340
	H8	158560
	H9	139700
	H10	115000
	H11	151860
	H12	158740
	H13	171420
	H14	152940
	H15	157300
	H16	162680
	H17	148240
	H18	409480
	H19	186280
	H19	164500
	H20	149120
	H20	190720
	H21	153120
	H21	161640
	H22	132940
	H22	223440
	H23	173200
	H23	184740
	H24	150820
	H24	232020
	I1	155700
	I2	122540
	I3	171980
	I4	92060
	I5	136500
	I6	130000
	I7	96000
	I8	139600
	I9	203460
	I10	130240
	I11	159460
	I12	170100
	I13	172580
	I14	243500
	I15	129760
	I16	131720
	I17	144160
	I18	114380
	I19	131160
	I20	108220
	I21	122960
	I22	119380
	I23	110340
	I24	141260
	J1	141080
	J2	227860
	J3	161840
	J4	221200
	J5	162760
	J6	173640
	J7	140780
	J8	141180
	J9	150920
	J10	133140
	J11	119080
	J12	152380
	J13	150120
	J14	163740
	J15	129540
	J16	136000
	J17	156180
	J18	156080
	J19	202520
	J20	161000
	J21	116800
	J22	243620
	J23	161040
	J24	183540
	K1	108440
	K2	126820
	K3	117520
	K4	114840
	K5	153920
	K6	125800
	K7	111160
	K8	157300
	K9	153080
	K10	183480
	K11	178860
	K12	168060
	K13	174300
	K14	106440
	K15	130020
	K16	159260
	K17	124280
	K18	124680
	K19	147480
	K20	147540
	K21	131060
	K22	146520
	K23	114140
	K24	134940
	L1	153340
	L2	149260
	L3	143420
	L4	149940
	L5	211440
	L6	191980
	L7	138780
	L8	134300
	L9	116060
	L10	127640
	L11	114800
	L12	132000
	L13	142900
	L14	150880
	L15	281220
	L16	149260
	L17	170320
	L18	170360
	L19	192640
	L20	123040
	L21	150680
	L22	125960
	L23	153240
	L24	154280
	M1	170020
	M2	139040
	M3	134280
	M4	139460
	M5	156460
	M6	126280
	M7	150640
	M8	140680
	M9	154780
	M10	113060
	M11	190360
	M12	209140
	M13	131060
	M14	108640
	M15	115660
	M16	115300
	M17	208260
	M18	110600
	M19	124400
	M20	139600
	M21	122600
	M22	100740
	M23	88020
	M24	116580
	N1	154540
	N2	133180
	N3	148260
	N4	154220
	N5	206380
	N6	108480
	N7	101600
	N8	160980
	N9	201220
	N10	117720
	N11	122040
	N12	107100
	N13	153300
	N14	160400
	N15	119700
	N16	147820
	N17	196120
	N18	172140
	N19	200040
	N20	180640
	N21	97520
	N22	155500
	N23	137760
	N24	183840
	O1	125480
	O2	126720
	O3	107020
	O4	115560
	O5	223520
	O6	155520
	O7	124120
	O8	113260
	O9	208340
	O10	165520
	O11	177980
	O12	155480
	O13	105520
	O14	155420
	O15	170600
	O16	171500
	O17	126840
	O18	173400
	O19	119340
	O20	138420
	O21	101820
	O22	103220
	O23	136360
	O24	124680
	P1	112980
	P2	158420
	P3	206940
	P4	207120
	P5	155820
	P6	212840
	P7	251700
	P8	137500
	P9	187180
	P10	124880
	P11	134260
	P12	116340
	P13	137300
	P14	117400
	P15	193800
	P16	112180
	P17	154780
	P18	184580
	P19	135760
	P20	170900
	P21	143820
	P22	175180
	P23	189760
	P24	186540
