	A1	415620
	A2	459692
	A3	467138
	A4	436335
	A5	428973
	A6	386457
	A7	449108
	A8	503589
	A9	412979
	A10	408485
	A11	382198
	A12	416714
	A13	431933
	A14	434720
	A15	510812
	A16	413174
	A17	436497
	A18	501424
	A19	298075
	A20	389580
	A21	470080
	A22	516551
	A23	5370
	A24	310
	B1	338499
	B2	388582
	B3	340230
	B4	392408
	B5	404378
	B6	423168
	B7	432703
	B8	388486
	B9	234975
	B10	354363
	B11	353089
	B12	348332
	B13	445778
	B14	494901
	B15	442327
	B16	419260
	B17	436513
	B18	359952
	B19	371713
	B20	509579
	B21	570979
	B22	409383
	B23	4570
	B24	500
	C1	476530
	C2	497400
	C3	520848
	C4	412703
	C5	427209
	C6	496815
	C7	492561
	C8	268939
	C9	441831
	C10	415240
	C11	472340
	C12	430244
	C13	462878
	C14	398155
	C15	415886
	C16	402372
	C17	337449
	C18	446492
	C19	398940
	C20	229863
	C21	412146
	C22	414733
	C23	5467
	C24	810
	D1	317876
	D2	415817
	D3	441886
	D4	418106
	D5	385964
	D6	484690
	D7	426260
	D8	386975
	D9	329276
	D10	389505
	D11	314599
	D12	401796
	D13	278293
	D14	349826
	D15	425784
	D16	392871
	D17	327364
	D18	394184
	D19	323405
	D20	377743
	D21	350386
	D22	369592
	D23	34704
	D24	19745
	E1	418719
	E2	381194
	E3	471115
	E4	364608
	E5	415889
	E6	413322
	E7	330247
	E8	327183
	E9	359748
	E10	381148
	E11	339635
	E12	379294
	E13	249110
	E14	329830
	E15	355875
	E16	342538
	E17	363135
	E18	295288
	E19	342634
	E20	369138
	E21	419856
	E22	407736
	E23	2510343
	E24	1536426
	F1	397313
	F2	355599
	F3	329438
	F4	352718
	F5	440328
	F6	300233
	F7	303340
	F8	287569
	F9	315882
	F10	403247
	F11	392261
	F12	321982
	F13	421671
	F14	458072
	F15	302127
	F16	334026
	F17	336903
	F18	402544
	F19	343424
	F20	353006
	F21	414657
	F22	408398
	F23	1714517
	F24	1674674
	G1	366168
	G2	391014
	G3	389638
	G4	367071
	G5	376434
	G6	382182
	G7	285970
	G8	359870
	G9	300476
	G10	344534
	G11	340666
	G12	292814
	G13	382550
	G14	351969
	G15	352355
	G16	367272
	G17	350437
	G18	442605
	G19	314510
	G20	366354
	G21	292204
	G22	435706
	G23	2615076
	G24	1598391
	H1	309792
	H2	350486
	H3	366276
	H4	381779
	H5	393755
	H6	294842
	H7	309837
	H8	329609
	H9	362141
	H10	354412
	H11	282226
	H12	250430
	H13	342722
	H14	392468
	H15	312293
	H16	361177
	H17	361705
	H18	319040
	H19	390844
	H20	348481
	H21	404110
	H22	401146
	H23	2179679
	H24	1558262
	I1	376436
	I2	372187
	I3	399350
	I4	388234
	I5	326767
	I6	332264
	I7	346520
	I8	298970
	I9	294436
	I10	327944
	I11	337952
	I12	278431
	I13	247542
	I14	324207
	I15	319390
	I16	374110
	I17	399009
	I18	362827
	I19	458077
	I20	327717
	I21	292470
	I22	403859
	I23	46944
	I24	60875
	J1	310686
	J2	432882
	J3	373500
	J4	335840
	J5	407435
	J6	305421
	J7	257720
	J8	262461
	J9	259699
	J10	247023
	J11	327000
	J12	311633
	J13	259725
	J14	247742
	J15	357769
	J16	308852
	J17	357936
	J18	157355
	J19	320478
	J20	289470
	J21	308740
	J22	407694
	J23	32858
	J24	46053
	K1	399226
	K2	421985
	K3	404726
	K4	377363
	K5	396667
	K6	335262
	K7	218475
	K8	422086
	K9	391578
	K10	245053
	K11	288036
	K12	380172
	K13	257770
	K14	287529
	K15	240373
	K16	331137
	K17	377321
	K18	270215
	K19	305370
	K20	24529
	K21	327113
	K22	345170
	K23	28797
	K24	46050
	L1	299739
	L2	393137
	L3	375011
	L4	427937
	L5	351793
	L6	335918
	L7	306678
	L8	368563
	L9	367511
	L10	307350
	L11	353792
	L12	379157
	L13	292883
	L14	272334
	L15	328107
	L16	257767
	L17	268582
	L18	256481
	L19	260038
	L20	406981
	L21	324394
	L22	369985
	L23	29115
	L24	46759
	M1	365798
	M2	374264
	M3	285923
	M4	367591
	M5	346973
	M6	362869
	M7	314794
	M8	288032
	M9	338541
	M10	313320
	M11	314624
	M12	322964
	M13	292093
	M14	282219
	M15	288376
	M16	292158
	M17	348497
	M18	298161
	M19	348177
	M20	319964
	M21	315945
	M22	319633
	M23	58472
	M24	69854
	N1	274713
	N2	309620
	N3	348777
	N4	390678
	N5	440356
	N6	321777
	N7	317660
	N8	11150
	N9	339265
	N10	412418
	N11	362817
	N12	313312
	N13	24261
	N14	237962
	N15	282815
	N16	345762
	N17	331984
	N18	311639
	N19	291824
	N20	331765
	N21	325490
	N22	336170
	N23	39962
	N24	75585
	O1	442636
	O2	446104
	O3	493680
	O4	430350
	O5	404340
	O6	433241
	O7	423733
	O8	337432
	O9	376413
	O10	364844
	O11	388006
	O12	348824
	O13	367548
	O14	335602
	O15	190235
	O16	340631
	O17	348689
	O18	417847
	O19	318968
	O20	379070
	O21	356752
	O22	327328
	O23	42611
	O24	65707
	P1	319648
	P2	409646
	P3	382799
	P4	414697
	P5	372198
	P6	305760
	P7	313683
	P8	438748
	P9	307625
	P10	357269
	P11	402001
	P12	419698
	P13	358496
	P14	320420
	P15	177830
	P16	206205
	P17	396064
	P18	379666
	P19	328865
	P20	358158
	P21	402102
	P22	365337
	P23	31606
	P24	70500
