	A1	24960
	A2	31740
	A3	29130
	A4	60800
	A5	44760
	A6	32960
	A7	15970
	A8	63330
	A9	55320
	A10	33520
	A11	51650
	A12	36370
	A13	14290
	A14	42720
	A15	66010
	A16	46140
	A17	42270
	A18	20320
	A19	30940
	A20	31050
	A21	38560
	A22	36070
	A23	20290
	A24	31010
	B1	18730
	B2	53560
	B3	54450
	B4	24070
	B5	17390
	B6	37760
	B7	55920
	B8	32230
	B9	73950
	B10	21980
	B11	15380
	B12	72930
	B13	76030
	B14	85150
	B15	21930
	B16	21710
	B17	39570
	B18	28800
	B19	84160
	B20	62420
	B21	69460
	B22	64480
	B23	41800
	B24	48220
	C1	47060
	C2	27110
	C3	7690
	C4	18770
	C5	8400
	C6	43360
	C7	13170
	C8	23810
	C9	27580
	C10	28670
	C11	16360
	C12	23930
	C13	30270
	C14	27520
	C15	23910
	C16	23860
	C17	23440
	C18	15480
	C19	14300
	C20	19310
	C21	29550
	C22	33310
	C23	18530
	C24	29600
	D1	17760
	D2	23490
	D3	12960
	D4	8390
	D5	12000
	D6	15600
	D7	29340
	D8	19010
	D9	15150
	D10	18750
	D11	9080
	D12	12480
	D13	27000
	D14	16250
	D15	32960
	D16	10400
	D17	17000
	D18	20380
	D19	10730
	D20	11070
	D21	23250
	D22	23590
	D23	34020
	D24	24670
	E1	40680
	E2	12930
	E3	9330
	E4	9560
	E5	26570
	E6	12070
	E7	27520
	E8	20050
	E9	11520
	E10	15760
	E11	8430
	E12	8540
	E13	14820
	E14	12750
	E15	35730
	E16	18730
	E17	10590
	E18	17310
	E19	7520
	E20	37920
	E21	49680
	E22	13460
	E23	23150
	E24	77640
	F1	22300
	F2	18610
	F3	18900
	F4	13690
	F5	5660
	F6	9730
	F7	18720
	F8	10930
	F9	19860
	F10	15200
	F11	7940
	F12	13600
	F13	10420
	F14	49280
	F15	14820
	F16	13760
	F17	17440
	F18	12160
	F19	11930
	F20	11270
	F21	32280
	F22	19200
	F23	36320
	F24	33300
	G1	40230
	G2	30100
	G3	12260
	G4	15530
	G5	14400
	G6	14590
	G7	6500
	G8	19040
	G9	12330
	G10	15200
	G11	25240
	G12	20990
	G13	10370
	G14	7260
	G15	26940
	G16	11730
	G17	9040
	G18	8580
	G19	23860
	G20	8910
	G21	16710
	G22	15230
	G23	24380
	G24	46720
	H1	33480
	H2	23360
	H3	10990
	H4	6850
	H5	4700
	H6	10290
	H7	16670
	H8	24640
	H9	14040
	H10	17030
	H11	13600
	H12	10110
	H13	12970
	H14	7420
	H15	12160
	H16	8960
	H17	21080
	H18	15700
	H19	16570
	H20	20750
	H21	22360
	H22	23320
	H23	29670
	H24	22610
	I1	81120
	I2	45230
	I3	10750
	I4	6600
	I5	49150
	I6	13380
	I7	9250
	I8	9170
	I9	15200
	I10	11490
	I11	17250
	I12	32060
	I13	17290
	I14	22560
	I15	19770
	I16	11160
	I17	9340
	I18	12030
	I19	11400
	I20	10350
	I21	12120
	I22	7390
	I23	28120
	I24	58920
	J1	49560
	J2	20090
	J3	16050
	J4	9770
	J5	7360
	J6	12160
	J7	14680
	J8	10450
	J9	13840
	J10	27760
	J11	17810
	J12	16060
	J13	20010
	J14	13610
	J15	16020
	J16	11150
	J17	22150
	J18	15380
	J19	25530
	J20	25600
	J21	8610
	J22	8000
	J23	16890
	J24	24710
	K1	39680
	K2	41660
	K3	24650
	K4	8340
	K5	32690
	K6	10880
	K7	16560
	K8	5010
	K9	14410
	K10	27040
	K11	18740
	K12	8720
	K13	24350
	K14	22630
	K15	6940
	K16	18910
	K17	17000
	K18	5830
	K19	13540
	K20	7600
	K21	19790
	K22	20270
	K23	51620
	K24	43360
	L1	37850
	L2	62110
	L3	20810
	L4	13870
	L5	12000
	L6	10470
	L7	7240
	L8	15330
	L9	7620
	L10	7390
	L11	5570
	L12	16700
	L13	13350
	L14	23790
	L15	10470
	L16	11860
	L17	11040
	L18	21330
	L19	15360
	L20	20230
	L21	14810
	L22	15230
	L23	19540
	L24	47730
	M1	33920
	M2	20960
	M3	12650
	M4	6560
	M5	23090
	M6	12980
	M7	6240
	M8	7000
	M9	17950
	M10	19970
	M11	15300
	M12	18990
	M13	21840
	M14	14900
	M15	21760
	M16	24840
	M17	18570
	M18	16190
	M19	13210
	M20	5800
	M21	38760
	M22	39010
	M23	49120
	M24	53640
	N1	13160
	N2	31150
	N3	22950
	N4	33710
	N5	9180
	N6	12820
	N7	20740
	N8	9120
	N9	6400
	N10	26100
	N11	11770
	N12	20070
	N13	20480
	N14	19800
	N15	28040
	N16	21280
	N17	20010
	N18	28770
	N19	21060
	N20	26610
	N21	1300
	N22	1020
	N23	1220
	N24	1280
	O1	27520
	O2	46150
	O3	44670
	O4	61710
	O5	127490
	O6	25230
	O7	31550
	O8	110830
	O9	68160
	O10	108040
	O11	26640
	O12	27130
	O13	30500
	O14	61920
	O15	46460
	O16	66500
	O17	46570
	O18	37180
	O19	23000
	O20	42840
	O21	75520
	O22	44330
	O23	31040
	O24	27890
	P1	8320
	P2	16080
	P3	35150
	P4	51780
	P5	50720
	P6	29180
	P7	35520
	P8	75450
	P9	17670
	P10	47360
	P11	50840
	P12	44480
	P13	66910
	P14	44880
	P15	63770
	P16	68480
	P17	62450
	P18	40980
	P19	62050
	P20	18270
	P21	44760
	P22	29770
	P23	30570
	P24	18240
