	A1	293517
	A2	289272
	A3	368425
	A4	387046
	A5	343290
	A6	314974
	A7	351258
	A8	354070
	A9	329059
	A10	356243
	A11	329915
	A12	347757
	A13	325356
	A14	345853
	A15	362578
	A16	323731
	A17	330998
	A18	321087
	A19	340250
	A20	311104
	A21	324556
	A22	347586
	A23	3258
	A24	220
	B1	209748
	B2	297032
	B3	351485
	B4	355734
	B5	434454
	B6	230192
	B7	350833
	B8	331517
	B9	151585
	B10	335276
	B11	372669
	B12	314309
	B13	313151
	B14	415378
	B15	310627
	B16	326207
	B17	266750
	B18	323969
	B19	293122
	B20	331195
	B21	329315
	B22	416835
	B23	4429
	B24	370
	C1	240128
	C2	216063
	C3	357775
	C4	401068
	C5	324916
	C6	398473
	C7	343541
	C8	396387
	C9	377947
	C10	350359
	C11	373074
	C12	400914
	C13	408022
	C14	376889
	C15	357823
	C16	349189
	C17	329443
	C18	405273
	C19	296026
	C20	345656
	C21	226961
	C22	376183
	C23	4968
	C24	969
	D1	184509
	D2	215753
	D3	226959
	D4	378280
	D5	384310
	D6	382056
	D7	408507
	D8	357074
	D9	266120
	D10	359274
	D11	382161
	D12	461937
	D13	303685
	D14	353624
	D15	313922
	D16	346181
	D17	269540
	D18	348541
	D19	259717
	D20	323929
	D21	415088
	D22	351566
	D23	31634
	D24	23937
	E1	271874
	E2	315014
	E3	338051
	E4	329493
	E5	362940
	E6	402540
	E7	259452
	E8	314584
	E9	351580
	E10	269868
	E11	250879
	E12	324711
	E13	207662
	E14	297309
	E15	295532
	E16	283057
	E17	242173
	E18	299417
	E19	256826
	E20	308388
	E21	357190
	E22	419207
	E23	2420632
	E24	2063836
	F1	189314
	F2	232834
	F3	248029
	F4	281615
	F5	313677
	F6	255152
	F7	254886
	F8	216632
	F9	246150
	F10	299828
	F11	279438
	F12	383961
	F13	288014
	F14	242750
	F15	226915
	F16	257472
	F17	289164
	F18	260893
	F19	244309
	F20	159025
	F21	266283
	F22	417182
	F23	2008469
	F24	1831749
	G1	245637
	G2	254222
	G3	381337
	G4	332364
	G5	342197
	G6	389019
	G7	398553
	G8	270032
	G9	181462
	G10	259236
	G11	69630
	G12	331810
	G13	351268
	G14	227117
	G15	308374
	G16	251270
	G17	276738
	G18	270731
	G19	317571
	G20	305403
	G21	245983
	G22	356629
	G23	2125390
	G24	1947418
	H1	194037
	H2	189921
	H3	271813
	H4	325182
	H5	325396
	H6	324503
	H7	229086
	H8	287814
	H9	203136
	H10	256522
	H11	261388
	H12	202648
	H13	271056
	H14	271293
	H15	282364
	H16	342557
	H17	271360
	H18	256848
	H19	285751
	H20	316482
	H21	302665
	H22	328008
	H23	2055437
	H24	1343676
	I1	230735
	I2	216759
	I3	292867
	I4	279014
	I5	282216
	I6	225345
	I7	254301
	I8	260313
	I9	250622
	I10	258926
	I11	181296
	I12	260327
	I13	276985
	I14	279758
	I15	302800
	I16	302215
	I17	271469
	I18	263333
	I19	257795
	I20	260270
	I21	302137
	I22	307233
	I23	47126
	I24	48634
	J1	176060
	J2	153968
	J3	255414
	J4	348131
	J5	259082
	J6	229010
	J7	210368
	J8	211834
	J9	217159
	J10	243532
	J11	220610
	J12	325972
	J13	343175
	J14	313895
	J15	293342
	J16	258578
	J17	342116
	J18	270414
	J19	305782
	J20	286039
	J21	333573
	J22	110142
	J23	26098
	J24	41974
	K1	311677
	K2	266442
	K3	351882
	K4	330129
	K5	303328
	K6	339272
	K7	351422
	K8	389636
	K9	186557
	K10	371516
	K11	291504
	K12	294608
	K13	219656
	K14	221409
	K15	319256
	K16	337909
	K17	339680
	K18	371695
	K19	294768
	K20	278266
	K21	316844
	K22	261947
	K23	29479
	K24	41954
	L1	183435
	L2	221322
	L3	324875
	L4	69537
	L5	356352
	L6	205561
	L7	193456
	L8	313810
	L9	223552
	L10	338174
	L11	285088
	L12	362809
	L13	228404
	L14	343007
	L15	221486
	L16	331871
	L17	346051
	L18	338440
	L19	316837
	L20	289991
	L21	312071
	L22	404905
	L23	37322
	L24	37101
	M1	226197
	M2	273996
	M3	342483
	M4	317006
	M5	316513
	M6	229518
	M7	377069
	M8	342543
	M9	302068
	M10	370680
	M11	312991
	M12	329568
	M13	295011
	M14	293912
	M15	376404
	M16	392931
	M17	334703
	M18	301113
	M19	253352
	M20	288226
	M21	323248
	M22	371546
	M23	61763
	M24	73390
	N1	215794
	N2	271538
	N3	362402
	N4	281183
	N5	311050
	N6	355248
	N7	285195
	N8	213233
	N9	382638
	N10	377166
	N11	386551
	N12	224463
	N13	281141
	N14	303141
	N15	240088
	N16	321475
	N17	302535
	N18	352061
	N19	310308
	N20	335742
	N21	400966
	N22	191590
	N23	65652
	N24	71775
	O1	337571
	O2	305805
	O3	393531
	O4	364053
	O5	343718
	O6	337118
	O7	312518
	O8	312754
	O9	292089
	O10	295293
	O11	332877
	O12	301498
	O13	374138
	O14	350979
	O15	377306
	O16	321641
	O17	304252
	O18	332934
	O19	319096
	O20	320925
	O21	385006
	O22	333603
	O23	54024
	O24	61057
	P1	268109
	P2	192747
	P3	340195
	P4	320941
	P5	315115
	P6	318111
	P7	254548
	P8	334687
	P9	330665
	P10	277039
	P11	371616
	P12	313610
	P13	305272
	P14	142392
	P15	296080
	P16	105079
	P17	369034
	P18	292458
	P19	339750
	P20	301877
	P21	352351
	P22	382640
	P23	47344
	P24	49096
